trade_date,direction,signal,stopped,raw_ret_pts,gross_usd,net_usd,r_multiple
2020-11-10,1.0,-0.019823288666649112,False,0.0,0.0,-8.07,0.0
2020-11-12,1.0,-0.00105318598465859,False,1.9999999999999185e-05,249.99999999998983,241.92999999998983,0.21680216802167077
2020-11-13,-1.0,0.0021052639354624146,False,-4.0000000000000105e-05,-500.0000000000013,-508.0700000000013,-0.4301075268817204
2020-11-16,-1.0,0.004192878260035958,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10416666666666201
2020-11-17,-1.0,0.0010454784015529657,False,-2.9999999999998778e-05,-374.9999999999847,-383.0699999999847,-0.29850746268655365
2020-11-18,-1.0,0.0031298930089275656,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.2962962962963001
2020-11-19,-1.0,0.0031201273362436777,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10335917312661014
2020-11-20,-1.0,0.0010378828124200214,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.10256410256409765
2020-11-23,1.0,-0.0010378828124200546,False,-6.999999999999888e-05,-874.999999999986,-883.0699999999861,-0.7291666666666492
2020-11-24,1.0,-0.007287903157591214,False,9.999999999999593e-06,124.99999999999491,116.92999999999492,0.10025062656641119
2020-11-25,-1.0,0.0010443865179062505,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10025062656641119
2020-11-26,-1.0,0.0010443865179062505,False,-9.999999999999593e-06,-124.99999999999491,-133.0699999999949,-0.10101010101009622
2020-11-27,-1.0,0.0010432969125776675,False,-2.000000000000092e-05,-250.0000000000115,-258.07000000001153,-0.20997375328084833
2020-11-30,-1.0,0.002083334086854269,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.3200000000000039
2020-12-01,1.0,-0.0031266309994319734,False,0.0,0.0,-8.07,0.0
2020-12-03,1.0,-0.002087683430483844,False,4.99999999999997e-05,624.9999999999962,616.9299999999962,0.5509641873278192
2020-12-04,-1.0,0.00520563382726497,False,3.0000000000000512e-05,375.0000000000064,366.93000000000643,0.3361344537815173
2020-12-07,1.0,-0.003120127336243634,False,1.0000000000001327e-05,125.00000000001658,116.93000000001658,0.11299435028250066
2020-12-08,-1.0,0.001041124508410732,False,1.0000000000001327e-05,125.00000000001658,116.93000000001658,0.13468013468015239
2020-12-09,1.0,-0.001041124508410726,False,0.0,0.0,-8.07,0.0
2020-12-11,-1.0,0.00104220957844359,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2898550724637561
2020-12-14,-1.0,0.0020790028278329336,False,-0.0,-0.0,-8.07,-0.0
2020-12-16,-1.0,0.003110422414392552,False,-1.9999999999999185e-05,-249.99999999998983,-258.0699999999898,-0.2962962962962849
2020-12-17,-1.0,0.002068253064058839,False,-3.0000000000000512e-05,-375.0000000000064,-383.0700000000064,-0.43956043956044827
