n,exp,pf,wr,profitR,maxddR,fast,slow,session,volfloor,k,exit,req_exp
125,0.04728502050326141,1.1194562566816824,0.512,5.910627562907676,8.18446974818348,20,100,ln0312,True,3.0,tp1.5,0.19449039643795954
120,0.00046426356530264353,1.001135910056762,0.49166666666666664,0.055711627836317223,10.364331677922822,20,100,ln0312,True,3.0,tp2.0,0.19449039643795954
120,-0.01723759950612378,0.9586967052652356,0.48333333333333334,-2.0685119407348536,10.848088031127652,20,100,ln0312,True,3.0,tp3.0,0.19449039643795954
161,-0.05522307535519126,0.8128640748566606,0.39751552795031053,-8.890915132185793,13.357911067390292,20,100,ln0312,True,3.0,trail2.0,0.19449039643795954
135,-0.028863122421177587,0.9147361143162611,0.42962962962962964,-3.896521526858974,10.844561782691464,20,100,ln0312,True,3.0,trail3.0,0.19449039643795954
585,-0.04004435876434502,0.9297137435432441,0.4393162393162393,-23.425949877141836,28.277614476317897,20,100,allday,False,1.5,tp1.5,0.3889807928759191
548,-0.008853566528643518,0.9854218335690801,0.3978102189781022,-4.851754457696648,29.136122397479483,20,100,allday,False,1.5,tp2.0,0.3889807928759191
507,-0.03297436597849,0.9499689712776085,0.3510848126232742,-16.71800355109443,40.44367942505558,20,100,allday,False,1.5,tp3.0,0.3889807928759191
576,-0.02259398460566434,0.9577776478116098,0.3611111111111111,-13.014135132862659,41.49134290944223,20,100,allday,False,1.5,trail2.0,0.3889807928759191
509,-0.026162481656375015,0.9570361340852999,0.3379174852652259,-13.316703163094882,45.98393688893998,20,100,allday,False,1.5,trail3.0,0.3889807928759191
493,0.0050611929436162675,1.0100745742157011,0.4543610547667343,2.49516812120282,12.750404614512934,20,100,allday,False,2.0,tp1.5,0.2917355946569393
467,0.0009352962596614102,1.001740015080892,0.41541755888650966,0.43678335326187856,22.129014017216186,20,100,allday,False,2.0,tp2.0,0.2917355946569393
442,-0.046658835915451585,0.9192009534807919,0.3778280542986425,-20.6232054746296,36.398861416344175,20,100,allday,False,2.0,tp3.0,0.2917355946569393
537,-0.018827221566332562,0.9553551224556314,0.39106145251396646,-10.110217981120586,29.081179011344087,20,100,allday,False,2.0,trail2.0,0.2917355946569393
463,-0.0280323755771648,0.9438586144778528,0.3714902807775378,-12.978989892227302,31.619864521566964,20,100,allday,False,2.0,trail3.0,0.2917355946569393
437,0.020144701798651837,1.046466932450664,0.4645308924485126,8.803234686010853,14.52261412614994,20,100,allday,False,2.5,tp1.5,0.23338847572555144
416,-0.019459691710865576,0.9582942211492902,0.43028846153846156,-8.09523175172008,21.32055697035573,20,100,allday,False,2.5,tp2.0,0.23338847572555144
409,-0.019218182951980203,0.9596947567585203,0.41075794621026895,-7.860236827359904,21.91325719873547,20,100,allday,False,2.5,tp3.0,0.23338847572555144
522,-0.016293014969257363,0.9529932655679408,0.4003831417624521,-8.504953813952344,20.290056437141715,20,100,allday,False,2.5,trail2.0,0.23338847572555144
433,-0.028537275742907976,0.9299681283892032,0.39260969976905313,-12.356640396679154,22.69445950883583,20,100,allday,False,2.5,trail3.0,0.23338847572555144
401,-0.006988716627985397,0.9821221444900006,0.456359102244389,-2.802475367822144,15.581890807275595,20,100,allday,False,3.0,tp1.5,0.19449039643795954
389,-0.006686666715714116,0.9833250078148377,0.442159383033419,-2.601113352412791,19.16776573919363,20,100,allday,False,3.0,tp2.0,0.19449039643795954
385,-0.027138136420646747,0.9337915657671715,0.42857142857142855,-10.448182521948997,21.787172146733727,20,100,allday,False,3.0,tp3.0,0.19449039643795954
517,-0.013030352586569332,0.9550425086497987,0.40425531914893614,-6.736692287256345,16.88528332969214,20,100,allday,False,3.0,trail2.0,0.19449039643795954
421,-0.02060085576080882,0.9402532250245121,0.40380047505938244,-8.672960275300513,16.334057683755994,20,100,allday,False,3.0,trail3.0,0.19449039643795954
328,-0.037891266784122773,0.9286502175735675,0.43902439024390244,-12.428335505192269,21.797553385888726,20,100,allday,True,1.5,tp1.5,0.3889807928759191
312,-0.016688828650361417,0.9702019391084746,0.40384615384615385,-5.206914538912762,20.722278568981814,20,100,allday,True,1.5,tp2.0,0.3889807928759191
294,-0.07980637884565385,0.8687577746962466,0.36054421768707484,-23.463075380622232,43.45537681608582,20,100,allday,True,1.5,tp3.0,0.3889807928759191
324,-0.1166972942868515,0.7778581465097084,0.35185185185185186,-37.80992334893988,54.4916863425025,20,100,allday,True,1.5,trail2.0,0.3889807928759191
291,-0.11883784463939175,0.7932224796679218,0.3470790378006873,-34.581812790063,55.75515868709451,20,100,allday,True,1.5,trail3.0,0.3889807928759191
280,-0.02053054433653235,0.9558436801562505,0.44642857142857145,-5.748552414229057,16.627931635402224,20,100,allday,True,2.0,tp1.5,0.2917355946569393
270,-0.04653377087773132,0.906182816360269,0.4185185185185185,-12.564118136987457,28.60240267735522,20,100,allday,True,2.0,tp2.0,0.2917355946569393
257,-0.09470276996265237,0.8188032852060656,0.40077821011673154,-24.338611880401658,42.052868889424545,20,100,allday,True,2.0,tp3.0,0.2917355946569393
305,-0.10448793825006579,0.75075038996272,0.3770491803278688,-31.868821166270067,42.424188292527695,20,100,allday,True,2.0,trail2.0,0.2917355946569393
266,-0.10871304052963851,0.7704706783955808,0.37969924812030076,-28.917668780883844,43.12215454238351,20,100,allday,True,2.0,trail3.0,0.2917355946569393
246,-0.006436946736394527,0.9833925403441998,0.4634146341463415,-1.5834888971530536,13.64168983038497,20,100,allday,True,2.5,tp1.5,0.23338847572555144
236,-0.03567573062183691,0.9124991462352591,0.4449152542372881,-8.419472426753511,20.520906049949815,20,100,allday,True,2.5,tp2.0,0.23338847572555144
235,-0.059662462661973434,0.855426806414597,0.43829787234042555,-14.020678725563757,24.379397955712385,20,100,allday,True,2.5,tp3.0,0.23338847572555144
294,-0.08063319156269766,0.7603034665396711,0.3877551020408163,-23.70615831943311,31.40845296079902,20,100,allday,True,2.5,trail2.0,0.23338847572555144
246,-0.05943197828942806,0.8372757797306336,0.4065040650406504,-14.620266659199302,26.9364233169863,20,100,allday,True,2.5,trail3.0,0.23338847572555144
233,-0.014442446950713566,0.9583193659952353,0.4592274678111588,-3.365090139516261,15.474235568466428,20,100,allday,True,3.0,tp1.5,0.19449039643795954
226,-0.034444176223805405,0.9024477616197881,0.45132743362831856,-7.784383826580021,21.453715890587787,20,100,allday,True,3.0,tp2.0,0.19449039643795954
226,-0.047979859126984305,0.8658525530492802,0.4469026548672566,-10.843448162698452,23.351815961688217,20,100,allday,True,3.0,tp3.0,0.19449039643795954
289,-0.06526272352159346,0.7669795203928179,0.39100346020761245,-18.860927097740507,26.68129497658773,20,100,allday,True,3.0,trail2.0,0.19449039643795954
242,-0.06096791246751087,0.8071908106359207,0.4090909090909091,-14.75423481713763,25.167663673768654,20,100,allday,True,3.0,trail3.0,0.19449039643795954
136,0.14769139341677778,1.2754290159017279,0.49264705882352944,20.08602950468178,5.887464600605831,20,200,ny0811,False,1.5,tp1.5,0.3889807928759191
129,0.10035118745877487,1.1637711638768757,0.4186046511627907,12.94530318218196,9.412518860742564,20,200,ny0811,False,1.5,tp2.0,0.3889807928759191
125,0.09516252491677102,1.14436697288306,0.368,11.895315614596377,11.496763638076017,20,200,ny0811,False,1.5,tp3.0,0.3889807928759191
132,-0.014345436708647984,0.9743712718696487,0.3484848484848485,-1.8935976455415338,18.43681929737302,20,200,ny0811,False,1.5,trail2.0,0.3889807928759191
126,0.03690696764189466,1.0577174676642593,0.3333333333333333,4.650277922878727,15.353578647964055,20,200,ny0811,False,1.5,trail3.0,0.3889807928759191
115,0.07489768742256564,1.14493726411564,0.4782608695652174,8.613234053595049,9.328383235867793,20,200,ny0811,False,2.0,tp1.5,0.2917355946569393
112,0.10605182639309496,1.1958498430453153,0.4375,11.877804556026636,10.6177639823753,20,200,ny0811,False,2.0,tp2.0,0.2917355946569393
111,0.056722759222275626,1.1002660950008933,0.4144144144144144,6.296226273672595,13.59309433712307,20,200,ny0811,False,2.0,tp3.0,0.2917355946569393
121,0.007558551995963351,1.017112424343358,0.3884297520661157,0.9145847915115655,14.870039630750718,20,200,ny0811,False,2.0,trail2.0,0.2917355946569393
114,0.03965995657420823,1.074783188629637,0.37719298245614036,4.521235049459738,12.33141410727804,20,200,ny0811,False,2.0,trail3.0,0.2917355946569393
110,0.04992063154920917,1.100184662034898,0.4636363636363636,5.491269470413009,11.195147816233638,20,200,ny0811,False,2.5,tp1.5,0.23338847572555144
108,-0.0008819857389979007,0.9983343395942142,0.42592592592592593,-0.09525445981177327,13.495159235006206,20,200,ny0811,False,2.5,tp2.0,0.23338847572555144
106,-0.02628164150789942,0.9510343828739992,0.41509433962264153,-2.785853999837338,13.321400132339262,20,200,ny0811,False,2.5,tp3.0,0.23338847572555144
121,-0.031448486282129616,0.9192031978262498,0.3884297520661157,-3.8052668401376835,14.63495177373912,20,200,ny0811,False,2.5,trail2.0,0.23338847572555144
110,0.014038681901901743,1.0303141901588528,0.39090909090909093,1.5442550092091918,10.326392869268364,20,200,ny0811,False,2.5,trail3.0,0.23338847572555144
101,0.031740857368238215,1.0704663589280141,0.45544554455445546,3.2058265941920596,7.0130850784090715,20,200,ny0811,False,3.0,tp1.5,0.19449039643795954
99,0.011033738760881373,1.0242414695916218,0.4444444444444444,1.0923401373272559,9.121483089086668,20,200,ny0811,False,3.0,tp2.0,0.19449039643795954
98,0.017995609951500634,1.0391114313002288,0.4387755102040816,1.763569775247062,7.607478395933051,20,200,ny0811,False,3.0,tp3.0,0.19449039643795954
118,-0.029832703229273505,0.909770517287939,0.3898305084745763,-3.5202589810542735,12.41592182961514,20,200,ny0811,False,3.0,trail2.0,0.19449039643795954
106,0.017824615379794642,1.0455562507499827,0.4056603773584906,1.8894092302582322,9.14356094583971,20,200,ny0811,False,3.0,trail3.0,0.19449039643795954
109,0.05388296792567176,1.0947190836185967,0.45871559633027525,5.873243503898221,6.671419540129149,20,200,ny0811,True,1.5,tp1.5,0.3889807928759191
105,0.05082869865970708,1.0823182099393247,0.4095238095238095,5.3370133592692435,10.17528492808533,20,200,ny0811,True,1.5,tp2.0,0.3889807928759191
103,0.0013263579421212382,1.0019737990468938,0.3592233009708738,0.13661486803848755,13.259529705419027,20,200,ny0811,True,1.5,tp3.0,0.3889807928759191
107,-0.09821214176042449,0.8296896363587783,0.308411214953271,-10.508699168365421,16.225707818809855,20,200,ny0811,True,1.5,trail2.0,0.3889807928759191
104,-0.05597623165005839,0.9152008259397948,0.3173076923076923,-5.821528091606073,15.23872133197303,20,200,ny0811,True,1.5,trail3.0,0.3889807928759191
95,0.003350531705898261,1.00626041333725,0.45263157894736844,0.31830051206033483,9.014708889379577,20,200,ny0811,True,2.0,tp1.5,0.2917355946569393
94,0.034674134623466836,1.0623293286551003,0.425531914893617,3.2593686546058827,10.174208066320833,20,200,ny0811,True,2.0,tp2.0,0.2917355946569393
93,-0.06766223768951155,0.8844131757637915,0.3978494623655914,-6.292588105124574,11.739365644835113,20,200,ny0811,True,2.0,tp3.0,0.2917355946569393
100,-0.07206918174067563,0.8431230991454018,0.34,-7.206918174067563,11.929670002901224,20,200,ny0811,True,2.0,trail2.0,0.2917355946569393
96,-0.05884616424069728,0.8949654569769058,0.3541666666666667,-5.649231767106939,12.779499229223184,20,200,ny0811,True,2.0,trail3.0,0.2917355946569393
92,-0.012727643407706489,0.9749438070796851,0.44565217391304346,-1.170943193508997,10.805772698921018,20,200,ny0811,True,2.5,tp1.5,0.23338847572555144
91,-0.10182132907445637,0.8128083692967356,0.4065934065934066,-9.26574094577553,14.257371197029343,20,200,ny0811,True,2.5,tp2.0,0.23338847572555144
90,-0.10519314766947535,0.8074539777654428,0.4,-9.467383290252782,12.520272340516042,20,200,ny0811,True,2.5,tp3.0,0.23338847572555144
100,-0.09712766931849927,0.7613523780347232,0.34,-9.712766931849927,11.903057677742094,20,200,ny0811,True,2.5,trail2.0,0.23338847572555144
93,-0.07597622057402297,0.8439571082418806,0.3548387096774194,-7.065788513384136,12.656695255379256,20,200,ny0811,True,2.5,trail3.0,0.23338847572555144
85,-0.044135608664775235,0.9040613571885942,0.43529411764705883,-3.751526736505895,8.694539261301257,20,200,ny0811,True,3.0,tp1.5,0.19449039643795954
83,-0.08453719848295185,0.8185511146779388,0.42168674698795183,-7.016587474085004,8.78556082400726,20,200,ny0811,True,3.0,tp2.0,0.19449039643795954
83,-0.063695797050611,0.8632846654261397,0.42168674698795183,-5.286751155200713,8.24864275252917,20,200,ny0811,True,3.0,tp3.0,0.19449039643795954
96,-0.07157553979052658,0.7860175836788912,0.34375,-6.871251819890552,8.642818706719957,20,200,ny0811,True,3.0,trail2.0,0.19449039643795954
89,-0.05504997295113731,0.8646798646590111,0.3707865168539326,-4.899447592651221,9.596318449690877,20,200,ny0811,True,3.0,trail3.0,0.19449039643795954
158,0.10631887311836953,1.1992202725132663,0.47468354430379744,16.798381952702385,8.828057218872235,20,200,ny0812,False,1.5,tp1.5,0.3889807928759191
150,0.06951171767174938,1.1153462497805018,0.41333333333333333,10.426757650762408,13.505649491861009,20,200,ny0812,False,1.5,tp2.0,0.3889807928759191
142,0.04871205289220347,1.0745962362914991,0.36619718309859156,6.917111510692893,14.723250425408509,20,200,ny0812,False,1.5,tp3.0,0.3889807928759191
155,-0.06825407275998795,0.8803728951843748,0.33548387096774196,-10.579381277798133,23.04624510692326,20,200,ny0812,False,1.5,trail2.0,0.3889807928759191
145,-0.009864341408184294,0.9844395942048709,0.3310344827586207,-1.4303295041867226,20.219619484167595,20,200,ny0812,False,1.5,trail3.0,0.3889807928759191
135,0.05754672989851452,1.116055113741029,0.4740740740740741,7.76880853629946,13.53401282875977,20,200,ny0812,False,2.0,tp1.5,0.2917355946569393
129,0.08631790255322458,1.1652166070827032,0.4418604651162791,11.13500942936597,14.203202738091143,20,200,ny0812,False,2.0,tp2.0,0.2917355946569393
125,0.027446054628824428,1.0500868825675378,0.416,3.4307568286030534,16.12397688371327,20,200,ny0812,False,2.0,tp3.0,0.2917355946569393
143,-0.039636312287955555,0.9120859922391009,0.3776223776223776,-5.667992657177645,19.146805527209338,20,200,ny0812,False,2.0,trail2.0,0.2917355946569393
132,0.007615629624467891,1.0147893363398777,0.3787878787878788,1.0052631104297616,15.51279914782867,20,200,ny0812,False,2.0,trail3.0,0.2917355946569393
128,0.06589512572233613,1.1436475967322692,0.4765625,8.434576092459025,11.42012139627148,20,200,ny0812,False,2.5,tp1.5,0.23338847572555144
121,-0.009990246567348437,0.9800423179585481,0.4297520661157025,-1.2088198346491608,15.725128472528587,20,200,ny0812,False,2.5,tp2.0,0.23338847572555144
118,-0.024105458228531204,0.9519690424181473,0.423728813559322,-2.844444070966682,15.551369369861646,20,200,ny0812,False,2.5,tp3.0,0.23338847572555144
141,-0.056013824833544806,0.8557305960863548,0.3829787234042553,-7.897949301529818,17.41410276234935,20,200,ny0812,False,2.5,trail2.0,0.23338847572555144
127,0.015521164606304783,1.035882089605049,0.4015748031496063,1.9711879050007075,11.347817494001731,20,200,ny0812,False,2.5,trail3.0,0.23338847572555144
116,0.03192000106135342,1.0768257123249778,0.45689655172413796,3.7027201231169964,7.5548125241633315,20,200,ny0812,False,3.0,tp1.5,0.19449039643795954
112,-0.0021292020032853765,0.9950071833510049,0.4375,-0.23847062436796218,10.670344020436648,20,200,ny0812,False,3.0,tp2.0,0.19449039643795954
110,0.01344156151492595,1.031629213070948,0.43636363636363634,1.4785717666418545,9.15633932728303,20,200,ny0812,False,3.0,tp3.0,0.19449039643795954
139,-0.05037279797740947,0.8459736687304724,0.381294964028777,-7.001818918859916,14.731880986790333,20,200,ny0812,False,3.0,trail2.0,0.19449039643795954
123,0.014978431117239349,1.0412289468264493,0.4065040650406504,1.8423470274204399,9.511668512859345,20,200,ny0812,False,3.0,trail3.0,0.19449039643795954
130,0.019959760412615938,1.0353548767089826,0.4461538461538462,2.594768853640072,11.187112417003739,20,200,ny0812,True,1.5,tp1.5,0.3889807928759191
125,0.0226211258365675,1.0371203344476627,0.408,2.8276407295709376,13.002473305056782,20,200,ny0812,True,1.5,tp2.0,0.3889807928759191
121,-0.016944656324199777,0.9742690428607755,0.36363636363636365,-2.050303415228173,12.49012247204635,20,200,ny0812,True,1.5,tp3.0,0.3889807928759191
130,-0.12548296802169792,0.7858108239608623,0.3076923076923077,-16.31278584282073,18.601228499629304,20,200,ny0812,True,1.5,trail2.0,0.3889807928759191
123,-0.07401973379544437,0.8861847054501844,0.3252032520325203,-9.104427256839656,17.213237186515308,20,200,ny0812,True,1.5,trail3.0,0.3889807928759191
114,-0.004554783587230912,0.9911011706785996,0.45614035087719296,-0.519245328944324,12.156630688656708,20,200,ny0812,True,2.0,tp1.5,0.2917355946569393
111,0.02174471687770302,1.04080958262356,0.43243243243243246,2.413663573425035,11.974688882328309,20,200,ny0812,True,2.0,tp2.0,0.2917355946569393
108,-0.06638487022806792,0.8809916261240938,0.4074074074074074,-7.169565984631335,12.615562229538826,20,200,ny0812,True,2.0,tp3.0,0.2917355946569393
122,-0.09531330249512954,0.7956247581945975,0.3442622950819672,-11.628222904405803,15.174626439555567,20,200,ny0812,True,2.0,trail2.0,0.2917355946569393
114,-0.06199054833125454,0.8847005193203091,0.3684210526315789,-7.0669225097630175,14.930084060599222,20,200,ny0812,True,2.0,trail3.0,0.2917355946569393
109,0.016310707977704238,1.0351129235056549,0.46788990825688076,1.777867169569762,10.285552986594213,20,200,ny0812,True,2.5,tp1.5,0.23338847572555144
104,-0.08366039772609421,0.835448528237216,0.4230769230769231,-8.700681363513798,13.838132061777628,20,200,ny0812,True,2.5,tp2.0,0.23338847572555144
103,-0.08643032726204908,0.8305800499409134,0.4174757281553398,-8.902323707991055,12.474139490605527,20,200,ny0812,True,2.5,tp3.0,0.23338847572555144
121,-0.10053109853892711,0.7485622940865476,0.34710743801652894,-12.164262923210181,13.944592803157796,20,200,ny0812,True,2.5,trail2.0,0.23338847572555144
109,-0.04470090785178535,0.9009296932256421,0.3853211009174312,-4.872398955844603,11.912474582812576,20,200,ny0812,True,2.5,trail3.0,0.23338847572555144
100,-0.017857972100551383,0.9572783437633767,0.45,-1.7857972100551383,8.257297338370188,20,200,ny0812,True,3.0,tp1.5,0.19449039643795954
96,-0.07238066775900298,0.832027394805377,0.4270833333333333,-6.948544104864286,9.753314713771431,20,200,ny0812,True,3.0,tp2.0,0.19449039643795954
96,-0.05436153943729163,0.8738440845547967,0.4270833333333333,-5.218707785979996,8.473488633552153,20,200,ny0812,True,3.0,tp3.0,0.19449039643795954
118,-0.07614539293222847,0.7671152022844226,0.3474576271186441,-8.98515636600296,10.606632575765664,20,200,ny0812,True,3.0,trail2.0,0.19449039643795954
105,-0.03309011978443493,0.9116814605501262,0.3904761904761905,-3.4744625773656677,8.671073789508476,20,200,ny0812,True,3.0,trail3.0,0.19449039643795954
291,0.03726164371595787,1.0642594533911542,0.4536082474226804,10.84313832134374,11.76526841231792,20,200,ln0312,False,1.5,tp1.5,0.3889807928759191
272,0.03192820236953925,1.0493483876591683,0.39338235294117646,8.684471044514677,17.425970648788866,20,200,ln0312,False,1.5,tp2.0,0.3889807928759191
250,0.023617238407251388,1.0332206248436941,0.332,5.904309601812847,19.75613147142316,20,200,ln0312,False,1.5,tp3.0,0.3889807928759191
274,0.020630115241770684,1.0364273061088978,0.3613138686131387,5.652651576245168,22.938787384585403,20,200,ln0312,False,1.5,trail2.0,0.3889807928759191
249,-0.007426081267671966,0.9884845781043401,0.3373493975903614,-1.8490942356503197,21.2691997472058,20,200,ln0312,False,1.5,trail3.0,0.3889807928759191
238,0.049541227475264966,1.092215792502091,0.46638655462184875,11.790812139113061,13.792372098375765,20,200,ln0312,False,2.0,tp1.5,0.2917355946569393
228,0.08862062600394116,1.153480135834049,0.42543859649122806,20.205502728898583,14.329901045849134,20,200,ln0312,False,2.0,tp2.0,0.2917355946569393
208,-0.003809150712406566,0.9940077119408727,0.3701923076923077,-0.7923033481805657,21.83408226282119,20,200,ln0312,False,2.0,tp3.0,0.2917355946569393
254,0.004384064876440492,1.0096148199056094,0.3937007874015748,1.113552478615885,20.934152985532585,20,200,ln0312,False,2.0,trail2.0,0.2917355946569393
221,0.019393809805402566,1.0371441174220084,0.3891402714932127,4.286031966993967,16.404736210625774,20,200,ln0312,False,2.0,trail3.0,0.2917355946569393
210,0.08200475170015446,1.167766854607063,0.48095238095238096,17.220997857032437,7.390558332063518,20,200,ln0312,False,2.5,tp1.5,0.23338847572555144
197,0.018396279503882652,1.0339644706553595,0.4213197969543147,3.6240670622648823,17.329971431950167,20,200,ln0312,False,2.5,tp2.0,0.23338847572555144
191,-0.007278025539754535,0.9869628740270354,0.4031413612565445,-1.3901028780931162,20.862187941947177,20,200,ln0312,False,2.5,tp3.0,0.23338847572555144
250,-0.013689150374155535,0.9647063635911016,0.4,-3.4222875935388837,18.498302732301973,20,200,ln0312,False,2.5,trail2.0,0.23338847572555144
211,0.020554803084192805,1.0465233944315881,0.4075829383886256,4.337063450764682,12.548080302873053,20,200,ln0312,False,2.5,trail3.0,0.23338847572555144
191,0.03665783131020317,1.080900152420992,0.45549738219895286,7.001645780248806,10.894367566221732,20,200,ln0312,False,3.0,tp1.5,0.19449039643795954
182,0.015465936233260372,1.0330912087416406,0.43956043956043955,2.8148003944533877,13.693735494910394,20,200,ln0312,False,3.0,tp2.0,0.19449039643795954
180,0.0018708971449009305,1.003962523155391,0.43333333333333335,0.3367614860821675,13.781701784473615,20,200,ln0312,False,3.0,tp3.0,0.19449039643795954
248,-0.01657138279661619,0.9495643288771529,0.4032258064516129,-4.109702933560815,16.69453318184233,20,200,ln0312,False,3.0,trail2.0,0.19449039643795954
206,0.017391672091519067,1.045982144131756,0.4223300970873786,3.582684450852928,10.541145163246258,20,200,ln0312,False,3.0,trail3.0,0.19449039643795954
176,0.011196188071000606,1.0193715844204811,0.4431818181818182,1.9705291004961065,10.64332549151109,20,200,ln0312,True,1.5,tp1.5,0.3889807928759191
166,0.01281206285879759,1.0203482989160189,0.39759036144578314,2.1268024345603997,16.230841110489912,20,200,ln0312,True,1.5,tp2.0,0.3889807928759191
158,-0.0821189643797618,0.8822903589205666,0.33544303797468356,-12.974796372002364,27.77177548087778,20,200,ln0312,True,1.5,tp3.0,0.3889807928759191
174,-0.09608026647581643,0.8327985544976186,0.3218390804597701,-16.71796636679206,27.70435220780498,20,200,ln0312,True,1.5,trail2.0,0.3889807928759191
158,-0.09852620009525212,0.8477055635518551,0.3227848101265823,-15.567139615049834,25.788689088674168,20,200,ln0312,True,1.5,trail3.0,0.3889807928759191
145,0.013987194194541471,1.026837320017994,0.46206896551724136,2.0281431582085134,11.972725689735341,20,200,ln0312,True,2.0,tp1.5,0.2917355946569393
142,-0.01227807241981762,0.9784645162802946,0.4154929577464789,-1.7434862836141019,16.061818643484983,20,200,ln0312,True,2.0,tp2.0,0.2917355946569393
136,-0.11536008436778043,0.8112682895608984,0.375,-15.688971474018139,23.963632248393115,20,200,ln0312,True,2.0,tp3.0,0.2917355946569393
164,-0.0984675469905835,0.7851239182219671,0.3475609756097561,-16.148677706455693,21.48578427579599,20,200,ln0312,True,2.0,trail2.0,0.2917355946569393
142,-0.07796299052719241,0.8514960165354137,0.36619718309859156,-11.070744654861322,16.26934698059567,20,200,ln0312,True,2.0,trail3.0,0.2917355946569393
133,0.01527818968193016,1.0325254058707773,0.47368421052631576,2.031999227696711,12.049845765771261,20,200,ln0312,True,2.5,tp1.5,0.23338847572555144
128,-0.05109285896951545,0.8993409766737356,0.4296875,-6.539885948097978,16.346925547775978,20,200,ln0312,True,2.5,tp2.0,0.23338847572555144
126,-0.10152562905241234,0.8052450799780205,0.4126984126984127,-12.792229260603955,19.782659482626016,20,200,ln0312,True,2.5,tp3.0,0.23338847572555144
162,-0.09277871493486056,0.7584895685194281,0.35185185185185186,-15.030151819447411,19.102331213420932,20,200,ln0312,True,2.5,trail2.0,0.23338847572555144
134,-0.039057555580478534,0.9072874256928051,0.3880597014925373,-5.233712447784123,11.79929014222472,20,200,ln0312,True,2.5,trail3.0,0.23338847572555144
125,0.0016264581688522099,1.0038878706222107,0.472,0.20330727110652624,10.248953541499953,20,200,ln0312,True,3.0,tp1.5,0.19449039643795954
120,-0.03959539401383913,0.9083777234699988,0.45,-4.751447281660695,12.65118367563002,20,200,ln0312,True,3.0,tp2.0,0.19449039643795954
120,-0.04153938682717325,0.9057606375893578,0.44166666666666665,-4.98472641926079,12.055661978804899,20,200,ln0312,True,3.0,tp3.0,0.19449039643795954
159,-0.07261664976755686,0.7704589275444161,0.3522012578616352,-11.54604731304154,15.448989928345544,20,200,ln0312,True,3.0,trail2.0,0.19449039643795954
133,-0.0385194451698507,0.8929223337662404,0.39849624060150374,-5.123086207590143,10.802342155676575,20,200,ln0312,True,3.0,trail3.0,0.19449039643795954
582,-0.04658310311270489,0.9187844172763979,0.436426116838488,-27.111366011594246,37.85562453360711,20,200,allday,False,1.5,tp1.5,0.3889807928759191
543,-0.018925694202902937,0.9690681683164197,0.39594843462246776,-10.276651952176294,29.215185064475097,20,200,allday,False,1.5,tp2.0,0.3889807928759191
502,-0.03133870190316149,0.9523641603344349,0.3545816733067729,-15.732028355387065,29.849530596494983,20,200,allday,False,1.5,tp3.0,0.3889807928759191
568,-0.03779444748956321,0.9306392988202477,0.3591549295774648,-21.467246174071903,40.147970683377494,20,200,allday,False,1.5,trail2.0,0.3889807928759191
502,-0.03761762951890139,0.9392077554639156,0.34063745019920316,-18.884050018488495,39.184453023225764,20,200,allday,False,1.5,trail3.0,0.3889807928759191
479,-0.0013291132607372456,0.9973696837757884,0.453027139874739,-0.6366452518931407,17.245905652146142,20,200,allday,False,2.0,tp1.5,0.2917355946569393
456,-0.0006799321856637038,0.9987385866078691,0.4166666666666667,-0.3100490766626489,23.541095342773012,20,200,allday,False,2.0,tp2.0,0.2917355946569393
432,-0.05317205771645714,0.9074689919347001,0.37962962962962965,-22.970328933509485,39.23751741338652,20,200,allday,False,2.0,tp3.0,0.2917355946569393
527,-0.03140428191299002,0.9269862166124774,0.3889943074003795,-16.55005656814574,33.01659037593622,20,200,allday,False,2.0,trail2.0,0.2917355946569393
449,-0.028897435355144836,0.9428951493638746,0.37639198218262804,-12.974948474460032,27.502431348774316,20,200,allday,False,2.0,trail3.0,0.2917355946569393
425,0.019598165829276773,1.0452386123435868,0.4682352941176471,8.329220477442629,17.06033544445806,20,200,allday,False,2.5,tp1.5,0.23338847572555144
407,-0.02701862533138745,0.9424984008555513,0.42997542997543,-10.996580509874692,30.543761603293493,20,200,allday,False,2.5,tp2.0,0.23338847572555144
400,-0.027394135909473472,0.9419713769181556,0.415,-10.95765436378939,32.55313745868171,20,200,allday,False,2.5,tp3.0,0.23338847572555144
512,-0.026041691011443813,0.9261526423537134,0.3984375,-13.333345797859232,26.21770645617143,20,200,allday,False,2.5,trail2.0,0.23338847572555144
422,-0.029114448193389174,0.9293409002778142,0.3981042654028436,-12.286297137610232,24.777825182456564,20,200,allday,False,2.5,trail3.0,0.23338847572555144
394,-0.02495573058472438,0.937839164659917,0.44923857868020306,-9.832557850381406,19.84132275882118,20,200,allday,False,3.0,tp1.5,0.19449039643795954
384,-0.028488328453117513,0.9302923642220412,0.4401041666666667,-10.939518125997125,25.29064560091347,20,200,allday,False,3.0,tp2.0,0.19449039643795954
381,-0.05662321647597508,0.8635368278243705,0.42782152230971127,-21.573445477346507,29.18191081888921,20,200,allday,False,3.0,tp3.0,0.19449039643795954
508,-0.023077150379406112,0.9220364791181215,0.39960629921259844,-11.723192392738305,22.35538142505405,20,200,allday,False,3.0,trail2.0,0.19449039643795954
410,-0.02484283075714685,0.9295538299940758,0.4073170731707317,-10.185560610430208,22.052524182437786,20,200,allday,False,3.0,trail3.0,0.19449039643795954
